id,filename,width,height,depth,name,xmin,xmax,ymin,ymax
444,n02085936_4343,500,375,3,maltese_dog,92,498,7,347
445,n02085936_4351,500,334,3,maltese_dog,137,377,16,333
446,n02085936_4396,500,375,3,maltese_dog,0,413,1,374
447,n02085936_4474,500,375,3,maltese_dog,103,372,50,361
448,n02085936_4480,322,457,3,maltese_dog,96,299,110,404
449,n02085936_4490,333,500,3,maltese_dog,52,329,78,447
450,n02085936_4506,500,333,3,maltese_dog,164,362,30,332
451,n02085936_4569,500,375,3,maltese_dog,41,329,9,371
452,n02085936_4608,333,500,3,maltese_dog,0,331,80,498
453,n02085936_461,448,335,3,maltese_dog,0,447,14,334
454,n02085936_4695,500,375,3,maltese_dog,0,473,91,323
455,n02085936_4713,500,333,3,maltese_dog,156,348,37,332
456,n02085936_4781,500,333,3,maltese_dog,82,374,0,287
457,n02085936_4797,300,299,3,maltese_dog,60,232,27,235
458,n02085936_4894,320,240,3,maltese_dog,133,311,37,239
459,n02085936_4897,468,490,3,maltese_dog,188,393,283,488
460,n02085936_4916,480,500,3,maltese_dog,30,445,43,436
461,n02085936_4921,500,333,3,maltese_dog,150,360,88,278
462,n02085936_4924,500,375,3,maltese_dog,0,425,0,374
463,n02085936_4929,500,375,3,maltese_dog,0,453,48,345
464,n02085936_500,500,333,3,maltese_dog,15,379,36,332
465,n02085936_5010,500,375,3,maltese_dog,219,370,67,278
466,n02085936_5012,500,333,3,maltese_dog,67,480,0,332
467,n02085936_5023,500,375,3,maltese_dog,145,458,0,374
468,n02085936_5067,360,306,3,maltese_dog,191,349,162,298
469,n02085936_5068,242,229,3,maltese_dog,19,240,1,222
470,n02085936_5103,500,332,3,maltese_dog,167,319,18,315
471,n02085936_5107,448,336,3,maltese_dog,109,447,2,335
472,n02085936_517,500,375,3,maltese_dog,73,402,13,374
473,n02085936_5202,500,446,3,maltese_dog,78,378,37,337
474,n02085936_5250,444,500,3,maltese_dog,31,421,16,488
475,n02085936_5404,485,500,3,maltese_dog,40,433,33,496
476,n02085936_5435,500,375,3,maltese_dog,2,499,28,374
477,n02085936_544,500,375,3,maltese_dog,172,327,94,306
478,n02085936_5466,500,375,3,maltese_dog,149,307,85,341
479,n02085936_548,300,337,3,maltese_dog,0,299,12,329
480,n02085936_5488,216,192,3,maltese_dog,17,194,53,138
481,n02085936_5545,500,375,3,maltese_dog,150,379,30,325
482,n02085936_5582,375,500,3,maltese_dog,77,290,32,498
483,n02085936_5596,480,361,3,maltese_dog,121,455,6,360
484,n02085936_5609,500,375,3,maltese_dog,267,472,107,373
485,n02085936_5645,500,373,3,maltese_dog,27,493,45,325
486,n02085936_5728,500,375,3,maltese_dog,0,391,32,324
487,n02085936_5766,500,375,3,maltese_dog,117,420,20,374
488,n02085936_5789,500,400,3,maltese_dog,161,459,17,399
489,n02085936_6034,500,375,3,maltese_dog,105,277,129,333
490,n02085936_6034,500,375,3,maltese_dog,126,273,1,145
491,n02085936_6071,500,334,3,maltese_dog,184,373,43,316
492,n02085936_6077,500,432,3,maltese_dog,37,490,0,430
493,n02085936_6278,500,332,3,maltese_dog,111,498,59,329
494,n02085936_6348,450,300,3,maltese_dog,81,399,28,299
495,n02085936_6405,500,333,3,maltese_dog,55,424,76,304
496,n02085936_6464,500,334,3,maltese_dog,216,405,74,321
497,n02085936_6514,500,333,3,maltese_dog,80,428,62,332
498,n02085936_6569,375,500,3,maltese_dog,71,312,43,498
499,n02085936_66,500,439,3,maltese_dog,8,492,52,391
500,n02085936_6650,500,375,3,maltese_dog,127,415,2,353
501,n02085936_6656,406,500,3,maltese_dog,1,404,17,498
502,n02085936_6671,500,375,3,maltese_dog,92,371,93,304
503,n02085936_6746,500,332,3,maltese_dog,2,418,48,293
504,n02085936_6892,500,333,3,maltese_dog,107,404,39,332
505,n02085936_6921,500,375,3,maltese_dog,0,370,5,374
506,n02085936_6927,480,500,3,maltese_dog,123,351,170,400
507,n02085936_6942,500,375,3,maltese_dog,160,367,102,271
508,n02085936_7004,500,375,3,maltese_dog,131,427,17,348
509,n02085936_7142,1268,928,3,maltese_dog,111,975,67,760
510,n02085936_7172,480,361,3,maltese_dog,0,479,18,342
511,n02085936_719,480,361,3,maltese_dog,118,479,38,326
512,n02085936_7198,375,500,3,maltese_dog,111,301,53,361
513,n02085936_7272,500,333,3,maltese_dog,129,285,28,274
514,n02085936_7311,375,500,3,maltese_dog,56,373,58,481
515,n02085936_7345,500,375,3,maltese_dog,129,417,168,374
516,n02085936_7364,500,375,3,maltese_dog,0,469,0,374
517,n02085936_7394,500,375,3,maltese_dog,129,389,96,348
518,n02085936_7442,500,333,3,maltese_dog,152,360,65,293
519,n02085936_7465,500,375,3,maltese_dog,84,404,11,374
520,n02085936_7515,500,375,3,maltese_dog,0,383,28,374
521,n02085936_7537,326,500,3,maltese_dog,37,324,139,498
522,n02085936_7574,500,333,3,maltese_dog,217,454,43,314
523,n02085936_7574,500,333,3,maltese_dog,92,264,28,331
524,n02085936_771,279,400,3,maltese_dog,36,189,97,295
525,n02085936_7755,333,500,3,maltese_dog,15,290,82,463
526,n02085936_7793,500,375,3,maltese_dog,234,384,127,366
527,n02085936_7865,500,375,3,maltese_dog,255,423,29,274
528,n02085936_7941,500,299,3,maltese_dog,2,499,13,298
529,n02085936_797,500,335,3,maltese_dog,70,499,31,308
530,n02085936_804,500,375,3,maltese_dog,179,430,27,271
531,n02085936_24178,375,500,3,maltese_dog,10,335,61,455
532,n02085936_2422,500,375,3,maltese_dog,72,466,45,298
533,n02085936_24464,333,500,3,maltese_dog,7,252,161,493
534,n02085936_2458,500,375,3,maltese_dog,5,481,25,356
535,n02085936_2465,358,500,3,maltese_dog,47,309,22,436
536,n02085936_2536,500,333,3,maltese_dog,140,375,0,283
537,n02085936_2543,500,500,3,maltese_dog,83,380,105,391
538,n02085936_2573,500,406,3,maltese_dog,34,487,37,358
539,n02085936_25908,400,300,3,maltese_dog,209,399,0,298
540,n02085936_2627,320,246,3,maltese_dog,28,302,13,232
541,n02085936_2636,500,336,3,maltese_dog,100,434,71,261
542,n02085936_2693,375,500,3,maltese_dog,0,331,127,498
543,n02085936_2741,500,375,3,maltese_dog,34,336,110,344
544,n02085936_2760,350,262,3,maltese_dog,161,267,86,208
545,n02085936_2760,350,262,3,maltese_dog,42,168,59,204
546,n02085936_2832,500,375,3,maltese_dog,85,398,105,289
547,n02085936_2889,500,375,3,maltese_dog,48,227,70,276
548,n02085936_2889,500,375,3,maltese_dog,181,431,90,345
549,n02085936_2905,333,500,3,maltese_dog,56,309,21,471
550,n02085936_2927,500,375,3,maltese_dog,128,397,101,292
551,n02085936_296,500,375,3,maltese_dog,167,407,156,366
552,n02085936_2976,500,375,3,maltese_dog,42,348,52,282
553,n02085936_1549,460,306,3,maltese_dog,118,415,0,285
554,n02085936_1556,500,333,3,maltese_dog,79,325,26,332
555,n02085936_16014,500,333,3,maltese_dog,203,461,59,332
556,n02085936_16188,500,375,3,maltese_dog,172,497,122,371
557,n02085936_16190,417,500,3,maltese_dog,70,328,142,406
558,n02085936_16331,500,375,3,maltese_dog,24,457,28,344
559,n02085936_16355,500,375,3,maltese_dog,202,320,77,222
560,n02085936_16565,332,500,3,maltese_dog,35,171,215,448
561,n02085936_16565,332,500,3,maltese_dog,156,283,161,421
562,n02085936_16998,500,338,3,maltese_dog,146,364,0,336
563,n02085936_17059,500,375,3,maltese_dog,27,498,0,373
564,n02085936_17116,350,240,3,maltese_dog,183,335,88,239
565,n02085936_1739,383,500,3,maltese_dog,36,364,26,498
566,n02085936_17631,500,375,3,maltese_dog,141,414,30,337
567,n02085936_1799,333,500,3,maltese_dog,47,330,47,498
568,n02085936_17990,500,375,3,maltese_dog,109,332,94,284
569,n02085936_18114,500,375,3,maltese_dog,211,498,111,374
570,n02085936_18114,500,375,3,maltese_dog,129,273,47,344
571,n02085936_18640,500,335,3,maltese_dog,152,499,43,334
572,n02085936_19133,375,500,3,maltese_dog,96,278,2,297
573,n02085936_8089,500,375,3,maltese_dog,180,471,13,357
574,n02085936_8224,500,375,3,maltese_dog,126,458,29,283
575,n02085936_8248,500,315,3,maltese_dog,58,332,77,311
576,n02085936_8350,500,375,3,maltese_dog,183,382,68,320
577,n02085936_8365,500,375,3,maltese_dog,35,375,11,372
578,n02085936_8417,333,500,3,maltese_dog,0,331,45,498
579,n02085936_8447,445,500,3,maltese_dog,5,436,7,491
580,n02085936_8449,333,500,3,maltese_dog,0,331,47,498
581,n02085936_850,500,375,3,maltese_dog,56,370,37,340
582,n02085936_8507,500,375,3,maltese_dog,120,390,165,374
583,n02085936_851,500,408,3,maltese_dog,14,498,8,406
584,n02085936_8616,500,375,3,maltese_dog,0,369,118,373
585,n02085936_8658,375,500,3,maltese_dog,146,373,160,498
586,n02085936_8735,375,500,3,maltese_dog,95,300,56,466
587,n02085936_8745,500,375,3,maltese_dog,8,112,194,272
588,n02085936_8745,500,375,3,maltese_dog,318,452,218,300
589,n02085936_8756,500,375,3,maltese_dog,202,365,184,323
590,n02085936_8767,500,375,3,maltese_dog,165,322,56,284
591,n02085936_8900,500,334,3,maltese_dog,127,474,52,333
592,n02085936_8981,500,375,3,maltese_dog,0,398,74,311
593,n02085936_899,500,375,3,maltese_dog,107,449,69,315
594,n02085936_9037,500,375,3,maltese_dog,40,303,131,319
595,n02085936_9086,500,375,3,maltese_dog,113,498,33,351
596,n02085936_9088,333,500,3,maltese_dog,76,225,158,297
597,n02085936_9136,500,375,3,maltese_dog,173,430,2,374
598,n02085936_9141,300,225,3,maltese_dog,86,251,54,224
599,n02085936_9270,199,217,3,maltese_dog,18,173,8,213
600,n02085936_9310,500,375,3,maltese_dog,1,418,0,374
601,n02085936_9367,500,333,3,maltese_dog,136,426,4,332
602,n02085936_9481,500,375,3,maltese_dog,126,297,86,374
603,n02085936_9590,500,375,3,maltese_dog,148,492,16,374
604,n02085936_9632,500,375,3,maltese_dog,211,466,3,374
605,n02085936_9632,500,375,3,maltese_dog,60,209,93,315
606,n02085936_9742,500,333,3,maltese_dog,214,450,1,260
607,n02085936_9812,500,332,3,maltese_dog,83,499,22,331
608,n02085936_9927,399,298,3,maltese_dog,3,363,4,297
609,n02086079_10159,350,265,3,pekinese,67,315,8,253
610,n02086079_1020,500,333,3,pekinese,86,383,83,200
611,n02086079_10294,360,231,3,pekinese,36,359,24,230
612,n02086079_10373,375,500,3,pekinese,38,373,21,453
613,n02086079_10600,333,500,3,pekinese,0,331,0,498
614,n02086079_10603,385,300,3,pekinese,79,313,36,299
615,n02086079_10613,327,500,3,pekinese,71,320,72,385
616,n02086079_10615,500,375,3,pekinese,145,499,16,292
617,n02086079_10627,500,375,3,pekinese,250,499,88,285
618,n02086079_10689,500,333,3,pekinese,131,356,33,283
619,n02086079_10721,274,173,3,pekinese,0,273,0,164
620,n02086079_10932,300,190,3,pekinese,8,293,13,186
621,n02086079_10951,300,332,3,pekinese,10,294,21,294
622,n02086079_10958,500,333,3,pekinese,154,364,1,138
623,n02086079_11089,500,333,3,pekinese,38,499,0,332
624,n02086079_11322,500,375,3,pekinese,2,387,12,374
625,n02086079_11420,500,357,3,pekinese,64,456,18,356
626,n02086079_11511,500,333,3,pekinese,132,366,82,296
627,n02086079_11679,500,375,3,pekinese,20,304,54,302
628,n02086079_11684,500,333,3,pekinese,192,369,90,325
629,n02086079_11984,333,500,3,pekinese,25,329,18,450
630,n02086079_12125,500,375,3,pekinese,201,499,34,368
631,n02086079_12321,500,375,3,pekinese,178,352,136,361
632,n02086079_13024,500,375,3,pekinese,79,295,76,332
633,n02086079_13647,500,375,3,pekinese,87,390,80,374
634,n02086079_13897,492,500,3,pekinese,52,465,76,478
635,n02086079_14208,500,333,3,pekinese,259,497,50,309
636,n02086079_14307,500,333,3,pekinese,141,323,22,295
637,n02086079_14359,450,338,3,pekinese,29,446,78,297
638,n02086079_14360,360,270,3,pekinese,131,224,126,207
639,n02086079_1451,500,375,3,pekinese,169,367,110,374
640,n02086079_14532,500,333,3,pekinese,133,401,80,239
641,n02086079_146,500,375,3,pekinese,27,484,49,300
642,n02086079_14748,500,375,3,pekinese,0,499,30,332
643,n02086079_14929,500,375,3,pekinese,187,420,34,324
644,n02086079_14999,500,400,3,pekinese,129,385,69,385
645,n02086079_15375,500,375,3,pekinese,131,324,152,282
646,n02086079_155,500,333,3,pekinese,161,322,108,225
647,n02086079_15842,500,375,3,pekinese,84,444,63,374
648,n02086079_15871,500,333,3,pekinese,128,412,34,238
649,n02086079_1591,345,500,3,pekinese,50,318,125,456
650,n02086079_15979,487,500,3,pekinese,81,398,86,383
651,n02086079_16268,400,300,3,pekinese,40,399,33,276
652,n02086079_16313,500,333,3,pekinese,0,499,48,286
653,n02086079_16367,500,334,3,pekinese,135,326,33,311
654,n02086079_16693,500,375,3,pekinese,1,425,109,302
655,n02086079_16979,500,375,3,pekinese,105,498,0,303
656,n02086079_17015,500,333,3,pekinese,124,384,78,332
657,n02086079_17103,500,333,3,pekinese,1,335,8,320
658,n02086079_17205,200,300,3,pekinese,12,195,68,189
659,n02086079_17291,333,500,3,pekinese,86,264,172,376
660,n02086079_17564,500,375,3,pekinese,119,409,0,357
661,n02086079_1759,500,375,3,pekinese,24,472,17,353
662,n02086079_17886,333,500,3,pekinese,100,331,150,416
663,n02086079_17983,500,375,3,pekinese,82,499,15,374
664,n02086079_1820,500,375,3,pekinese,57,499,15,374
665,n02086079_186,200,200,3,pekinese,2,196,1,199
666,n02086079_18764,500,333,3,pekinese,84,499,8,330
667,n02086079_1877,500,375,3,pekinese,160,498,5,294
668,n02086079_18899,333,500,3,pekinese,115,255,92,432
669,n02086079_19690,500,375,3,pekinese,219,332,128,328
670,n02086079_19863,500,375,3,pekinese,163,437,55,374
671,n02086079_20360,500,375,3,pekinese,20,416,38,268
672,n02086079_207,146,189,3,pekinese,25,124,10,183
673,n02086079_2073,500,343,3,pekinese,0,452,18,341
674,n02086079_20762,500,400,3,pekinese,58,285,189,347
675,n02086079_20762,500,400,3,pekinese,223,431,52,316
676,n02086079_21103,333,500,3,pekinese,27,235,174,361
677,n02086079_21117,333,500,3,pekinese,22,331,85,408
678,n02086079_21987,500,375,3,pekinese,23,356,61,359
679,n02086079_2209,500,333,3,pekinese,111,498,30,322
680,n02085782_935,180,156,3,japanese_spaniel,8,91,30,155
681,n02085782_935,180,156,3,japanese_spaniel,72,178,1,147
682,n02085936_10719,800,818,3,maltese_dog,4,795,34,815
683,n02085936_1515,500,384,3,maltese_dog,12,485,14,370
684,n02085936_19558,375,500,3,maltese_dog,95,305,95,440
685,n02085936_233,375,500,3,maltese_dog,22,273,31,472
686,n02085936_2999,321,333,3,maltese_dog,17,188,152,332
687,n02085936_3580,500,375,3,maltese_dog,138,399,31,354
688,n02085936_4318,500,333,3,maltese_dog,122,465,16,314
689,n02085936_5459,500,375,3,maltese_dog,129,422,5,373
690,n02085936_6424,500,375,3,maltese_dog,111,499,0,374
691,n02085936_7253,500,375,3,maltese_dog,175,448,113,292
692,n02085936_807,500,333,3,maltese_dog,14,396,28,332
693,n02085936_8867,500,333,3,maltese_dog,185,312,37,276
694,n02086079_10059,250,172,3,pekinese,1,249,3,169
695,n02086079_11664,500,333,3,pekinese,0,398,10,332
696,n02086079_15220,500,375,3,pekinese,182,459,6,374
697,n02086079_22412,400,202,3,pekinese,9,391,9,198
698,n02086079_2287,450,300,3,pekinese,111,287,15,271
699,n02086079_23100,192,275,3,pekinese,39,161,32,232
700,n02086079_2358,500,335,3,pekinese,205,401,121,281
701,n02086079_2368,333,500,3,pekinese,0,235,146,498
702,n02086079_2766,300,225,3,pekinese,86,271,21,224
703,n02086079_2793,375,500,3,pekinese,33,336,80,376
704,n02086079_2893,500,333,3,pekinese,18,454,31,296
705,n02086079_2933,500,375,3,pekinese,141,364,93,368
706,n02086079_2935,255,221,3,pekinese,23,233,10,195
707,n02086079_3149,500,333,3,pekinese,231,383,66,286
708,n02086079_3174,398,445,3,pekinese,92,282,84,342
709,n02086079_3402,500,333,3,pekinese,117,290,76,237
710,n02086079_347,320,240,3,pekinese,33,319,48,239
711,n02086079_3493,312,350,3,pekinese,23,299,12,349
712,n02086079_356,459,340,3,pekinese,25,396,0,332
713,n02086079_3774,333,500,3,pekinese,75,252,175,378
714,n02086079_3832,375,500,3,pekinese,2,348,42,382
715,n02086079_3996,500,375,3,pekinese,1,466,47,374
716,n02086079_4129,500,333,3,pekinese,165,370,73,238
717,n02086079_422,500,333,3,pekinese,113,293,2,254
718,n02086079_4350,333,500,3,pekinese,41,331,179,498
719,n02086079_4355,500,375,3,pekinese,158,381,90,327
720,n02086079_4412,333,500,3,pekinese,2,331,25,357
721,n02086079_4456,342,488,3,pekinese,0,334,72,408
722,n02086079_4843,500,375,3,pekinese,0,444,0,373
723,n02086079_4984,500,333,3,pekinese,278,499,0,266
724,n02086079_499,500,375,3,pekinese,3,499,2,374
725,n02086079_5053,500,333,3,pekinese,41,401,113,299
726,n02086079_5087,500,333,3,pekinese,146,467,6,270
727,n02086079_5106,500,375,3,pekinese,160,462,0,374
728,n02086079_5125,500,333,3,pekinese,188,311,46,280
729,n02086079_5197,500,333,3,pekinese,141,359,49,278
730,n02086079_5522,250,188,3,pekinese,0,231,18,187
731,n02086079_5590,403,457,3,pekinese,13,396,44,453
732,n02086079_5766,500,375,3,pekinese,135,411,60,374
733,n02086079_606,400,324,3,pekinese,25,389,23,319
734,n02086079_6096,500,333,3,pekinese,151,377,73,257
735,n02086079_6180,500,375,3,pekinese,102,406,46,327
736,n02086079_6243,500,375,3,pekinese,68,418,51,374
737,n02086079_6333,500,333,3,pekinese,94,345,99,215
738,n02086079_6467,500,468,3,pekinese,14,498,26,451
739,n02086079_6620,500,375,3,pekinese,0,261,90,374
740,n02086079_6712,375,500,3,pekinese,23,373,82,498
741,n02086079_6926,375,500,3,pekinese,2,352,22,498
742,n02086079_6956,500,333,3,pekinese,131,323,11,292
743,n02086079_7027,500,375,3,pekinese,96,445,78,374
744,n02086079_7068,500,375,3,pekinese,42,499,0,374
745,n02086079_7235,500,333,3,pekinese,166,326,123,286
746,n02086079_7302,1280,960,3,pekinese,408,1025,220,931
747,n02086079_7769,250,179,3,pekinese,12,220,9,178
748,n02086079_7944,277,206,3,pekinese,2,182,4,153
749,n02086079_7959,300,225,3,pekinese,2,291,14,185
750,n02086079_8074,500,375,3,pekinese,0,499,6,374
751,n02086079_8127,800,600,3,pekinese,423,712,129,472
752,n02086079_8127,800,600,3,pekinese,94,380,199,488
753,n02086079_8204,190,200,3,pekinese,0,189,44,192
754,n02086079_8229,320,390,3,pekinese,47,311,5,382
755,n02086079_8595,500,375,3,pekinese,101,321,50,372
756,n02086079_869,500,498,3,pekinese,58,487,46,422
757,n02086079_8726,341,360,3,pekinese,0,340,6,359
758,n02086079_8826,500,267,3,pekinese,133,498,14,265
759,n02086079_884,500,333,3,pekinese,92,499,59,309
760,n02086079_8902,500,375,3,pekinese,2,356,0,374
761,n02086079_904,500,375,3,pekinese,226,493,48,373
762,n02086079_9151,500,357,3,pekinese,96,294,81,203
763,n02086079_9316,500,375,3,pekinese,55,446,0,373
764,n02086079_937,500,375,3,pekinese,126,357,55,261
765,n02086079_9408,350,307,3,pekinese,19,340,33,288
766,n02086079_9756,333,500,3,pekinese,50,240,55,455
767,n02086079_9847,500,333,3,pekinese,52,334,42,283
768,n02086240_1011,500,375,3,shih-tzu,232,451,51,331
769,n02086240_1016,270,360,3,shih-tzu,0,263,4,351
770,n02086240_1059,333,500,3,shih-tzu,62,331,33,498
771,n02086240_1078,333,500,3,shih-tzu,83,270,153,453
772,n02086240_10785,500,375,3,shih-tzu,31,197,110,333
773,n02086240_10785,500,375,3,shih-tzu,183,394,148,332
774,n02086240_1082,500,350,3,shih-tzu,178,319,146,347
775,n02086240_110,500,375,3,shih-tzu,0,445,74,374
776,n02086240_11085,500,375,3,shih-tzu,120,330,65,280
777,n02086240_11139,375,500,3,shih-tzu,36,373,22,498
778,n02086240_1142,320,240,3,shih-tzu,118,302,97,203
779,n02086240_11420,500,375,3,shih-tzu,100,267,97,263
780,n02086240_11539,500,326,3,shih-tzu,247,374,86,279
781,n02086240_11551,353,500,3,shih-tzu,130,234,300,427
782,n02086240_11622,500,375,3,shih-tzu,125,306,60,327
783,n02086240_11622,500,375,3,shih-tzu,3,102,7,244
784,n02086240_11692,500,375,3,shih-tzu,50,459,55,346
785,n02086240_11766,500,334,3,shih-tzu,127,371,32,333
786,n02086240_11959,333,500,3,shih-tzu,2,316,120,417
787,n02086240_12003,375,500,3,shih-tzu,63,373,0,446
788,n02086240_1205,338,500,3,shih-tzu,20,336,91,493
789,n02086240_12057,500,438,3,shih-tzu,26,455,25,427
790,n02086240_1215,500,376,3,shih-tzu,4,391,49,375
791,n02086240_12314,500,375,3,shih-tzu,144,352,76,301
792,n02086240_12315,500,375,3,shih-tzu,32,497,9,368
793,n02086240_12342,500,500,3,shih-tzu,50,457,20,446
794,n02086240_12348,500,375,3,shih-tzu,47,421,44,309
795,n02086240_12480,500,243,3,shih-tzu,0,491,45,225
796,n02086240_1249,500,333,3,shih-tzu,111,459,7,332
797,n02086240_1259,500,375,3,shih-tzu,155,384,71,355
798,n02086240_126,500,375,3,shih-tzu,90,382,68,284
799,n02086240_12650,345,500,3,shih-tzu,2,343,6,490
800,n02086240_1267,500,375,3,shih-tzu,159,464,81,296
801,n02086240_12796,500,375,3,shih-tzu,76,451,96,374
802,n02086240_2077,500,500,3,shih-tzu,0,498,35,436
803,n02086240_2113,375,500,3,shih-tzu,1,373,31,491
804,n02086240_2211,360,272,3,shih-tzu,0,340,36,241
805,n02086240_2254,500,386,3,shih-tzu,0,499,55,310
806,n02086240_2335,500,346,3,shih-tzu,175,365,21,304
807,n02086240_2417,375,500,3,shih-tzu,52,342,0,498
808,n02086240_2526,300,225,3,shih-tzu,19,178,9,209
809,n02086240_254,333,500,3,shih-tzu,41,325,77,498
810,n02086240_2705,500,375,3,shih-tzu,107,429,67,282
811,n02086240_271,500,375,3,shih-tzu,288,465,160,374
812,n02086240_271,500,375,3,shih-tzu,5,131,38,253
813,n02086240_271,500,375,3,shih-tzu,94,300,84,370
814,n02086240_2710,500,321,3,shih-tzu,134,371,63,281
